winery,winename,country,region,rating,numberOfRatings,wineHtmlLink
Château Gazin,Pomerol 2014,France,Pomerol,4,355,https://www.vivino.com/chateau-gazin-pomerol/w/18555?year=2014&price_id=13281483
St Hugo,Shiraz 2010,Australia,Barossa,4,341,https://www.vivino.com/st-hugo-st-hugo-barossa-shiraz/w/1268827?year=2010&price_id=2804672
E. Guigal,Côte-Rôtie Brune & Blonde de Guigal 2004,France,Côte-Rôtie,4,320,https://www.vivino.com/e-guigal-cote-rotie-brune-blonde-de-guigal/w/7772?year=2004&price_id=11276023
Clos Fourtet,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,France,Saint-Émilion Grand Cru,4,313,https://www.vivino.com/clos-fourtet-saint-emilion-grand-cru-premier-grand-cru-classe/w/43154?year=2006&price_id=48560
Tormaresca,Aglianico Castel del Monte Bocca di Lupo 2008,Italy,Castel del Monte,4,313,https://www.vivino.com/tormaresca-srl-aglianico-castel-del-monte-bocca-di-lupo/w/61004?year=2008&price_id=20493195
Prunotto,Barolo Bussia 2012,Italy,Barolo,4,312,https://www.vivino.com/prunotto-barolo-bussia/w/61064?year=2012&price_id=21341840
Vergelegen,G.V.B Red 2012,South Africa,Stellenbosch,4,309,https://www.vivino.com/vergelegen-wine-estate-g-v-b-red/w/1211972?year=2012&price_id=21120981
Marchesi di Barolo,Barolo Riserva 2006,Italy,Barolo,4,308,https://www.vivino.com/marchesi-di-barolo-barolo-riserva/w/1787?year=2006&price_id=4328650
Château Jean Faure,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,4,308,https://www.vivino.com/chateau-jean-faure-saint-emilion-grand-cru-grand-cru-classe/w/1146826?year=2012&price_id=9207834
Sordo,Barolo Rocche di Castiglione 2013,Italy,Barolo,4,303,https://www.vivino.com/sordo-barolo-rocche-di-castiglione/w/1698542?year=2013&price_id=18454564
Château Grand-Puy-Lacoste,Lacoste Borie Pauillac 2006,France,Pauillac,4,292,https://www.vivino.com/chateau-grand-puy-lacoste-lacoste-borie-pauillac/w/1182334?year=2006&price_id=4809981
Château Pavie Macquin,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,4,291,https://www.vivino.com/chateau-pavie-macquin-saint-emilion-grand-cru-premier-grand-cru-classe/w/1604635?year=2014&price_id=7006120
Antoniolo,Gattinara 2012,Italy,Gattinara,4,290,https://www.vivino.com/antoniolo-gattinara/w/1215348?year=2012&price_id=18648854
Marchesi di Barolo,Barolo Riserva 2011,Italy,Barolo,4,287,https://www.vivino.com/marchesi-di-barolo-barolo-riserva/w/1787?year=2011&price_id=18345849
Château Petit-Village,Pomerol 2012,France,Pomerol,4,283,https://www.vivino.com/chateau-petit-village-pomerol/w/1100006?year=2012&price_id=4324642
Louis Latour,Aloxe-Corton 1er Cru 'Les Chaillots' 2011,France,Aloxe-Corton 1er Cru 'Les Chaillots',4,283,https://www.vivino.com/louis-latour-aloxe-corton-1er-cru-les-chaillots/w/1144151?year=2011&price_id=4326176
ColleMassari,Poggio Lombrone Sangiovese Riserva Montecucco 2012,Italy,Montecucco,4,280,https://www.vivino.com/colle-massari-poggio-lombrone-sangiovese-riserva-montecucco/w/1812267?year=2012&price_id=16911580
Marchesi di Gresy,Barbaresco Martinenga 2012,Italy,Barbaresco,4,279,https://www.vivino.com/cisa-asinari-barbaresco-martinenga/w/82395?year=2012&price_id=7828982
Château Fleur Cardinale,Saint-Émilion Grand Cru (Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,4,277,https://www.vivino.com/chateau-fleur-cardinale-saint-emilion-grand-cru-grand-cru-classe/w/1207034?year=2013&price_id=4810744
Château Branaire-Ducru,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,4,268,https://www.vivino.com/branaire-ducru-saint-julien-grand-cru-classe/w/1172272?year=2016&price_id=11469473
Produttori del Barbaresco,Barbaresco Riserva Ovello 2013,Italy,Barbaresco,4,267,https://www.vivino.com/produttori-del-barbaresco-barbaresco-riserva-ovello/w/19277?year=2013&price_id=20163199
Château La Dominique,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,4,265,https://www.vivino.com/chateau-la-dominique-saint-emilion-grand-cru-grand-cru-classe/w/1099535?year=2005&price_id=15868918
Château La Dominique,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,4,250,https://www.vivino.com/chateau-la-dominique-saint-emilion-grand-cru-grand-cru-classe/w/1099535?year=2015&price_id=7448605
Rutherford Ranch,Reserve Cabernet Sauvignon 2012,United States,Napa Valley,4,244,https://www.vivino.com/rutherford-ranch-reserve-cabernet-sauvignon/w/6725?year=2012&price_id=15988930
Montecillo,Rioja Gran Reserva Sélección Especial 2001,Spain,Rioja,4,243,https://www.vivino.com/es-montecillo-rioja-gran-reserva-seleccion-especial/w/1100230?year=2001&price_id=20907018
Terenzi,Madrechiesa Morellino di Scansano Riserva 2013,Italy,Morellino di Scansano,4,240,https://www.vivino.com/terenzi-madrechiesa-morellino-di-scansano-riserva/w/1420652?year=2013&price_id=17670109
Château Haut-Batailley,Pauillac (Grand Cru Classé) 2015,France,Pauillac,4,236,https://www.vivino.com/chateau-haut-batailley-pauillac-grand-cru-classe/w/1099398?year=2015&price_id=7400952
Brezza,Sarmassa Barolo 2011,Italy,Barolo,4,231,https://www.vivino.com/azienda-agricola-brezza-giacomo-e-figli-sarmassa-barolo/w/90132?year=2011&price_id=3861718
Roccolo Grassi,Valpolicella Superiore 2009,Italy,Valpolicella,4,231,https://www.vivino.com/roccolo-grassi-valpolicella-superiore/w/1142748?year=2009&price_id=5013008
Tasca d'Almerita,Rosso del Conte Regaleali 2007,Italy,Contea di Sclafani,4,230,https://www.vivino.com/tasca-d-almerita-rosso-del-conte-regaleali/w/1202931?year=2007&price_id=14650537
Château Troplong Mondot,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,France,Saint-Émilion Grand Cru,4,224,https://www.vivino.com/chateau-troplong-mondot-saint-emilion-grand-cru-premier-grand-cru-classe/w/1153702?year=1996&price_id=6088356
Château Langoa Barton,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,4,224,https://www.vivino.com/langoa-and-leoville-barton-saint-julien-grand-cru-classe/w/1166785?year=2015&price_id=7215104
Mongeard-Mugneret,Vosne-Romanée 2015,France,Vosne-Romanée,4,221,https://www.vivino.com/mongeard-mugneret-vosne-romanee/w/779367?year=2015&price_id=15746344
Bollinger,La Côte Aux Enfants (Aÿ Rouge) 2013,France,Coteaux Champenois,4,220,https://www.vivino.com/bollinger-la-cote-aux-enfants-ay-rouge/w/18936?year=2013&price_id=20686335
Cape Mentelle,Cabernet Sauvignon 2013,Australia,Margaret River,4,217,https://www.vivino.com/cape-mentelle-vineyards-limited-cabernet-sauvignon/w/1370929?year=2013&price_id=12610605
Château La Fleur de Boüard,Lalande-de-Pomerol 2006,France,Lalande-de-Pomerol,4,217,https://www.vivino.com/la-fleur-de-bouard-lalande-de-pomerol/w/81916?year=2006&price_id=16972100
Montevetrano,Colli di Salerno Rosso 2006,Italy,Colli di Salerno,4,216,https://www.vivino.com/montevetrano-azienda-agricola-colli-di-salerno-rosso/w/1099897?year=2006&price_id=21034607
Yann Chave,Le Rouvre Crozes-Hermitage 2016,France,Crozes-Hermitage,4,214,https://www.vivino.com/fr-yann-chave-le-rouvre-crozes-hermitage/w/1100287?year=2016&price_id=13831391
Montemercurio,Messaggero Vino Nobile di Montepulciano 2011,Italy,Vino Nobile di Montepulciano,4,206,https://www.vivino.com/montemercurio-messaggero-vino-nobile-di-montepulciano/w/1275482?year=2011&price_id=21140077
Lou Dumont,Gevrey-Chambertin 2016,France,Gevrey-Chambertin,4,204,https://www.vivino.com/lou-dumont-gevrey-chambertin/w/1203682?year=2016&price_id=18602275
Château Haut-Bages Libéral,Pauillac (Grand Cru Classé) 2016,France,Pauillac,4,201,https://www.vivino.com/fr-chateau-haut-bages-liberal-pauillac-grand-cru-classe/w/79269?year=2016&price_id=11752904
Château Petit-Village,Pomerol 2014,France,Pomerol,4,200,https://www.vivino.com/chateau-petit-village-pomerol/w/1100006?year=2014&price_id=17263435
Château les Carmes Haut-Brion,Pessac-Léognan 2006,France,Pessac-Léognan,4,197,https://www.vivino.com/chateau-les-carmes-haut-brion-pessac-leognan/w/1379887?year=2006&price_id=6624052
Luigi Baudana,Barolo 2013,Italy,Barolo,4,191,https://www.vivino.com/luigi-baudana-barolo/w/88554?year=2013&price_id=12867633
Tenimenti d’Alessandro,Il Bosco Syrah 2007,Italy,Cortona,4,191,https://www.vivino.com/tenimenti-d-alessandro-il-bosco-syrah/w/1182385?year=2007&price_id=4328611
Château Durfort-Vivens,Margaux (Grand Cru Classé) 2001,France,Margaux,4,191,https://www.vivino.com/durfort-vivens-margaux-grand-cru-classe/w/2038572?year=2001&price_id=19845044
TerraNoble,CA2 Costa Carmenère 2011,Chile,Colchagua Valley,4,188,https://www.vivino.com/terranoble-ca2-costa-carmenere/w/1274994?year=2011&price_id=2873730
Château Grand Mayne,Saint-Émilion Grand Cru (Grand Cru Classé) 1998,France,Saint-Émilion Grand Cru,4,181,https://www.vivino.com/chateau-grand-mayne-saint-emilion-grand-cru-grand-cru-classe/w/1197021?year=1998&price_id=2534534
Château Marquis d'Alesme,Margaux (Grand Cru Classé) 2015,France,Margaux,4,179,https://www.vivino.com/marquis-d-alesme-becker-margaux-grand-cru-classe/w/1136300?year=2015&price_id=7115613
Château La Marzelle,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,France,Saint-Émilion Grand Cru,4,175,https://www.vivino.com/scea-chateau-la-marzelle-saint-emilion-grand-cru-grand-cru-classe/w/1172667?year=2006&price_id=9353332
Terroir Al Límit Soc. Lda,Dits del Terra 2013,Spain,Priorat,4,171,https://www.vivino.com/terroir-al-limit-dits-del-terra/w/97708?year=2013&price_id=19646035
Château Langoa Barton,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,4,164,https://www.vivino.com/langoa-and-leoville-barton-saint-julien-grand-cru-classe/w/1166785?year=2016&price_id=11636071
Château Haut-Batailley,Pauillac (Grand Cru Classé) 2001,France,Pauillac,4,161,https://www.vivino.com/chateau-haut-batailley-pauillac-grand-cru-classe/w/1099398?year=2001&price_id=7944017
Château Fombrauge,Saint-Émilion Grand Cru (Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,4,156,https://www.vivino.com/fombrauge-saint-emilion-grand-cru-grand-cru-classe/w/5052806?year=2017&price_id=15566786
Terroir Al Límit Soc. Lda,Arbossar 2015,Spain,Priorat,4,155,https://www.vivino.com/terroir-al-limit-arbossar/w/97709?year=2015&price_id=19428306
Philippe Pacalet,Gevrey-Chambertin 2015,France,Gevrey-Chambertin,4,151,https://www.vivino.com/philippe-pacalet-gevrey-chambertin/w/1132520?year=2015&price_id=15093871
Marchesi di Barolo,Barolo (Tradizione) 1967,Italy,Barolo,4,150,https://www.vivino.com/marchesi-di-barolo-barolo-tradizione/w/1794?year=1967&price_id=6975647
René Bouvier,Gevrey-Chambertin 'La Justice' 2016,France,Gevrey-Chambertin,4,140,https://www.vivino.com/rene-bouvier-gevrey-chambertin-la-justice/w/1217914?year=2016&price_id=15583649
Baglio di Pianetto,Cembali Nero d'Avola 2010,Italy,Terre Siciliane,4,136,https://www.vivino.com/baglio-di-pianetto-cembali-nero-d-avola/w/1826255?year=2010&price_id=17670137
Mas Jullien,Autour de Jonquières Terrasses du Larzac 2015,France,Terrasses du Larzac,4,133,https://www.vivino.com/mas-jullien-autour-de-jonquieres-terrasses-du-larzac/w/5275255?year=2015&price_id=19412725
Château Durfort-Vivens,Margaux (Grand Cru Classé) 1995,France,Margaux,4,131,https://www.vivino.com/durfort-vivens-margaux-grand-cru-classe/w/2038572?year=1995&price_id=18222858
Hanzell,Pinot Noir 2013,United States,Sonoma Valley,4,128,https://www.vivino.com/hanzell-pinot-noir/w/1084437?year=2013&price_id=12802831
Château de Fieuzal,Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,4,122,https://www.vivino.com/chateau-de-fieuzal-pessac-leognan-grand-cru-classe-de-graves/w/94825?year=2016&price_id=11764305
Castello del Terriccio,Castello del Terriccio 2006,Italy,Toscana,4,122,https://www.vivino.com/castello-del-terriccio-srl-castello-del-terriccio/w/1481259?year=2006&price_id=6970329
Fontodi,Case Via Syrah 2011,Italy,Colli della Toscana Centrale,4,121,https://www.vivino.com/tenuta-fontodi-case-via-syrah/w/22725?year=2011&price_id=16208595
Château Clarke,Listrac-Médoc 1995,France,Listrac-Médoc,4,120,https://www.vivino.com/chateau-clarke-listrac-medoc/w/1148646?year=1995&price_id=17578163
Domenico Clerico,Barolo Pajana 2012,Italy,Barolo,4,118,https://www.vivino.com/domenico-clerico-barolo-pajana/w/92707?year=2012&price_id=17830818
Matteo Correggia,Ròche d'Ampsèj Roero Riserva 2009,Italy,Roero,4,115,https://www.vivino.com/it-matteo-correggia-roche-d-ampsej-roero-riserva/w/1222394?year=2009&price_id=13222895
Château Vray Croix de Gay,Pomerol 2011,France,Pomerol,4,114,https://www.vivino.com/chateau-vray-croix-de-gay-pomerol/w/1112303?year=2011&price_id=4325671
Romanelli,Montefalco Sagrantino 2012,Italy,Montefalco Sagrantino,4,114,https://www.vivino.com/romanelli-montefalco-sagrantino/w/1246274?year=2012&price_id=8275158
Mongeard-Mugneret,Vosne-Romanée 2016,France,Vosne-Romanée,4,114,https://www.vivino.com/mongeard-mugneret-vosne-romanee/w/779367?year=2016&price_id=20449310
Château La Tour du Pin,Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2006,France,Saint-Émilion Grand Cru,4,108,https://www.vivino.com/tour-du-pin-saint-emilion-grand-cru-grand-cru-classe-until-2012/w/1604285?year=2006&price_id=4324064
Gramercy Cellars,Lagniappe Syrah 2014,United States,Columbia Valley,4,108,https://www.vivino.com/us-gramercy-cellars-lagniappe-syrah/w/100246?year=2014&price_id=19502313
Château Lascombes,Margaux (Grand Cru Classé) 2017,France,Margaux,4,105,https://www.vivino.com/lascombes-margaux-grand-cru-classe/w/80045?year=2017&price_id=20988505
Philippe Pacalet,Gevrey-Chambertin 2016,France,Gevrey-Chambertin,4,102,https://www.vivino.com/philippe-pacalet-gevrey-chambertin/w/1132520?year=2016&price_id=19077855
Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2017,France,Pessac-Léognan,4,101,https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=2017&price_id=21034287
Louis Latour,Corton Grand Cru Clos de la Vigne au Saint 2011,France,Corton Grand Cru,4,97,https://www.vivino.com/louis-latour-corton-grand-cru-clos-de-la-vigne-au-saint/w/7270?year=2011&price_id=4326956
Fratelli Alessandria,Barolo 2015,Italy,Barolo,4,95,https://www.vivino.com/fratelli-alessandria-barolo/w/73618?year=2015&price_id=21546356
Château Certan Marzelle,Pomerol 2005,France,Pomerol,4,93,https://www.vivino.com/certan-marzelle-pomerol/w/1173790?year=2005&price_id=51476
Domaine Humbert Frères,Vieilles Vignes Gevrey-Chambertin 2014,France,Gevrey-Chambertin,4,91,https://www.vivino.com/domaine-humbert-freres-vieilles-vignes-gevrey-chambertin/w/1184093?year=2014&price_id=13548029
Château Montrose,Saint-Estèphe (Grand Cru Classé) 1979,France,Saint-Estèphe,4,90,https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=1979&price_id=8804382
Clos de Bouard,Montagne-Saint-Émilion 2016,France,Montagne-Saint-Émilion,4,90,https://www.vivino.com/clos-de-bouard-montagne-saint-emilion/w/5409868?year=2016&price_id=11117851
Louis Latour,Vosne-Romanée 2014,France,Vosne-Romanée,4,88,https://www.vivino.com/louis-latour-vosne-romanee/w/7383?year=2014&price_id=7018179
Château Pavie,Aromes de Pavie Saint-Émilion Grand Cru 2009,France,Saint-Émilion Grand Cru,4,87,https://www.vivino.com/pavie-aromes-de-pavie-saint-emilion-grand-cru/w/1190501?year=2009&price_id=20898788
Borgogno,Barolo Cannubi 2011,Italy,Barolo,4,87,https://www.vivino.com/giacomo-borgogno-and-figli-barolo-cannubi/w/3400424?year=2011&price_id=17498761
Borgogno,Barolo Liste 2009,Italy,Barolo,4,85,https://www.vivino.com/giacomo-borgogno-and-figli-barolo-liste/w/8568?year=2009&price_id=17498754
David Duband,Gevrey-Chambertin 2016,France,Gevrey-Chambertin,4,85,https://www.vivino.com/david-duband-gevrey-chambertin/w/1491557?year=2016&price_id=15519624
Volpaia,Balifico Toscana 2012,Italy,Toscana,4,85,https://www.vivino.com/volpaia-balifico-toscana/w/33754?year=2012&price_id=15988891
Fortuna,Fortuni Pinot Nero 2012,Italy,Toscana,4,84,https://www.vivino.com/fortuna-fortuni-pinot-nero/w/1932854?year=2012&price_id=8157584
Château Talbot,Saint-Julien (Grand Cru Classé) 1981,France,Saint-Julien,4,84,https://www.vivino.com/chateau-talbot-saint-julien-grand-cru-classe/w/79273?year=1981&price_id=13132811
David Duband,Vosne-Romanée 2016,France,Vosne-Romanée,4,84,https://www.vivino.com/david-duband-vosne-romanee/w/1101324?year=2016&price_id=17731125
Domaine Les Aurelles,Aurel 2009,France,Pézenas,4,82,https://www.vivino.com/fr-domaine-les-aurelles-aurel/w/1449461?year=2009&price_id=9569077
Château Soutard,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,4,81,https://www.vivino.com/chateau-soutard-saint-emilion-grand-cru-grand-cru-classe/w/87506?year=2016&price_id=11735003
Château Rouget,Pomerol 2016,France,Pomerol,4,80,https://www.vivino.com/chateau-rouget-pomerol/w/98618?year=2016&price_id=11734795
Badenhorst,Red Blend 2016,South Africa,Swartland,4,80,https://www.vivino.com/badenhorst-family-wines-red-blend/w/1174276?year=2016&price_id=17724445
Bindi Sergardi,Simbiosi Toscana 2013,Italy,Toscana,4,77,https://www.vivino.com/bindi-sergardi-simbiosi-toscana/w/2619541?year=2013&price_id=17670185
Parker Coonawarra Estate,First Growth 2001,Australia,Coonawarra,4,75,https://www.vivino.com/parker-coonawarra-estate-first-growth/w/1100676?year=2001&price_id=2895289
Elvio Cogno,Barolo Cascina Nuova 2006,Italy,Barolo,4,75,https://www.vivino.com/elvio-cogno-barolo-cascina-nuova/w/21058?year=2006&price_id=14550165
Château La Rose Cotes Rol,Saint-Émilion Grand Cru 2005,France,Saint-Émilion Grand Cru,4,73,https://www.vivino.com/cotes-rol-saint-emilion-grand-cru/w/1214494?year=2005&price_id=19193193
Cantine Volpi,Barolo 2012,Italy,Barolo,4,72,https://www.vivino.com/cantine-volpi-barolo/w/1198154?year=2012&price_id=21207902
Domaine Les Aurelles,Aurel 2010,France,Pézenas,4,70,https://www.vivino.com/fr-domaine-les-aurelles-aurel/w/1449461?year=2010&price_id=19045640
Bouchard Père & Fils,Monthélie Premier Cru Les Duresses 2011,France,Monthélie Premier Cru,4,69,https://www.vivino.com/bouchard-pere-and-fils-monthelie-premier-cru-les-duresses/w/73256?year=2011&price_id=14541519
Fanti,Vallocchio Brunello di Montalcino 2012,Italy,Brunello di Montalcino,4,68,https://www.vivino.com/fanti-vallocchio-brunello-di-montalcino/w/4127219?year=2012&price_id=21312943
Louis Jadot,Beaune Premier Cru 2017,France,Beaune Premier Cru,4,66,https://www.vivino.com/louis-jadot-beaune-premier-cru/w/2805?year=2017&price_id=17974035
Kaesler,The Bogan 2017,Australia,Barossa Valley,4,65,https://www.vivino.com/kaesler-wines-and-vineyard-the-bogan/w/1206702?year=2017&price_id=19392498
Rolf Binder,Heysen Shiraz 2004,Australia,Barossa Valley,4,64,https://www.vivino.com/rolf-binder-veritas-winery-heysen-shiraz/w/1193603?year=2004&price_id=17863930
Château Branaire-Ducru,Saint-Julien (Grand Cru Classé) 1975,France,Saint-Julien,4,62,https://www.vivino.com/branaire-ducru-saint-julien-grand-cru-classe/w/1172272?year=1975&price_id=9366138
Domaine de la Vougeraie,Gevrey-Chambertin 2012,France,Gevrey-Chambertin,4,61,https://www.vivino.com/domaine-de-la-vougeraie-gevrey-chambertin/w/1224393?year=2012&price_id=19863056
Domaine Jamet,Fructus Voluptas Côte-Rôtie 2016,France,Côte-Rôtie,4,61,https://www.vivino.com/jamet-jean-paul-fructus-voluptas-cote-rotie/w/2358230?year=2016&price_id=20798358
Yarra Yering,Pinot Noir 2017,Australia,Yarra Valley,4,59,https://www.vivino.com/yarra-yering-pinot-noir/w/7998?year=2017&price_id=20283162
